75,car_0,0,-73.24614636714513,20.0
75,car_1,1,-100.66627035507983,18.76611764034021
76,car_0,0,-71.14088320925038,20.0
76,car_1,1,-98.69088955083349,18.76611764034021
77,car_0,0,-69.03562005135564,20.0
77,car_1,1,-96.71550874658715,18.76611764034021
78,car_0,0,-66.9303568934609,20.0
78,car_1,1,-94.74012794234082,18.76611764034021
79,car_0,0,-64.82509373556618,20.0
79,car_1,1,-92.76474713809446,18.76611764034021
80,car_0,0,-62.719830577671445,20.0
80,car_1,1,-90.78936633384814,18.76611764034021
81,car_0,0,-60.614567419776705,20.0
81,car_1,1,-88.81398552960178,18.76611764034021
82,car_0,0,-58.509304261881965,20.0
82,car_1,1,-86.83860472535542,18.76611764034021
83,car_0,0,-56.404041103987225,20.0
83,car_1,1,-84.86322392110912,18.76611764034021
84,car_0,0,-54.298777946092486,20.0
84,car_1,1,-82.88784311686277,18.76611764034021
85,car_0,0,-52.193514788197774,20.0
85,car_1,1,-80.91246231261641,18.76611764034021
86,car_0,0,-50.088251630303034,20.0
86,car_1,1,-78.93708150837008,18.76611764034021
87,car_0,0,-47.982988472408294,20.0
87,car_1,1,-76.96170070412374,18.76611764034021
88,car_0,0,-45.877725314513555,20.0
88,car_1,1,-74.9863198998774,18.76611764034021
89,car_0,0,-43.772462156618815,20.0
89,car_1,1,-73.01093909563106,18.76611764034021
90,car_0,0,-41.667198998724075,20.0
90,car_1,1,-71.03555829138472,18.76611764034021
91,car_0,0,-39.561935840829335,20.0
91,car_1,1,-69.06017748713839,18.76611764034021
92,car_0,0,-37.456672682934595,20.0
92,car_1,1,-67.08479668289203,18.76611764034021
93,car_0,0,-35.351409525039855,20.0
93,car_1,1,-65.1094158786457,18.76611764034021
94,car_0,0,-33.246146367145144,20.0
94,car_1,1,-63.13403507439938,18.76611764034021
94,car_2,2,-209.89,0.0
95,car_0,0,-31.140883209250404,20.0
95,car_1,1,-61.15865427015305,18.76611764034021
95,car_2,2,-208.48656430152423,14.034356984757727
96,car_0,0,-29.035620051355664,20.0
96,car_1,1,-59.18327346590672,18.76611764034021
96,car_2,2,-207.08312860304846,14.034356984757727
97,car_0,0,-26.930356893460925,20.0
97,car_1,1,-57.207892661660395,18.76611764034021
97,car_2,2,-205.67969290457268,14.034356984757727
98,car_0,0,-24.825093735566185,20.0
98,car_1,1,-55.23251185741407,18.76611764034021
98,car_2,2,-204.27625720609691,14.034356984757727
99,car_0,0,-22.719830577671445,20.0
99,car_1,1,-53.25713105316774,18.76611764034021
99,car_2,2,-202.87282150762113,14.034356984757727
100,car_0,0,-20.614567419776705,20.0
100,car_1,1,-51.28175024892144,18.76611764034021
100,car_2,2,-201.46938580914536,14.034356984757727
101,car_0,0,-18.509304261881965,20.0
101,car_1,1,-49.30636944467511,18.76611764034021
101,car_2,2,-200.06595011066958,14.034356984757727
102,car_0,0,-16.404041103987225,20.0
102,car_1,1,-47.330988640428785,18.76611764034021
102,car_2,2,-198.59212043388823,14.034356984757727
103,car_0,0,-14.298777946092514,20.0
103,car_1,1,-45.35560783618246,18.76611764034021
103,car_2,2,-196.4868572759935,20.0
104,car_0,0,-12.193514788197774,20.0
104,car_1,1,-43.38022703193613,18.76611764034021
104,car_2,2,-194.38159411809875,20.0
105,car_0,0,-10.088251630303034,20.0
105,car_1,1,-41.4048462276898,18.76611764034021
105,car_2,2,-192.276330960204,20.0
106,car_0,0,-7.9829884724082945,20.0
106,car_1,1,-39.429465423443474,18.76611764034021
106,car_2,2,-190.17106780230927,20.0
107,car_0,0,-5.877725314513555,20.0
107,car_1,1,-37.45408461919715,18.76611764034021
107,car_2,2,-188.06580464441456,20.0
108,car_0,0,-3.772462156618815,20.0
108,car_1,1,-35.47870381495082,18.76611764034021
108,car_2,2,-185.96054148651982,20.0
109,car_0,0,-1.667198998724075,20.0
109,car_1,1,-33.50332301070449,18.76611764034021
109,car_2,2,-183.85527832862508,20.0
110,car_0,0,0.4380641591706649,20.0
110,car_1,1,-31.527942206458164,18.76611764034021
110,car_2,2,-181.75001517073034,20.0
111,car_0,0,2.5433273170654047,20.0
111,car_1,1,-29.552561402211836,18.76611764034021
111,car_2,2,-179.6447520128356,20.0
112,car_0,0,4.648590474960116,20.0
112,car_1,1,-27.57718059796551,18.76611764034021
112,car_2,2,-177.53948885494086,20.0
113,car_0,0,6.753853632854856,20.0
113,car_1,1,-25.60179979371918,18.76611764034021
113,car_2,2,-175.43422569704612,20.0
114,car_0,0,8.859116790749596,20.0
114,car_1,1,-23.626418989472853,18.76611764034021
114,car_2,2,-173.32896253915138,20.0
115,car_0,0,10.964379948644336,20.0
115,car_1,1,-21.651038185226525,18.76611764034021
115,car_2,2,-171.22369938125667,20.0
116,car_0,0,13.069643106539075,20.0
116,car_1,1,-19.675657380980198,18.76611764034021
116,car_2,2,-169.11843622336193,20.0
117,car_0,0,15.174906264433844,20.0
117,car_1,1,-17.70027657673387,18.76611764034021
117,car_2,2,-167.01317306546719,20.0
118,car_0,0,17.280169422328584,20.0
118,car_1,1,-15.72489577248757,18.76611764034021
118,car_2,2,-164.90790990757245,20.0
119,car_0,0,19.385432580223323,20.0
119,car_1,1,-13.749514968241243,18.76611764034021
119,car_2,2,-162.8026467496777,20.0
120,car_0,0,21.490695738118006,20.0
120,car_1,1,-11.774134163994916,18.76611764034021
120,car_2,2,-160.69738359178297,20.0
121,car_0,0,23.595958896012746,20.0
121,car_1,1,-9.798753359748588,18.76611764034021
121,car_2,2,-158.59212043388823,20.0
122,car_0,0,25.701222053907514,20.0
122,car_1,1,-7.82337255550226,18.76611764034021
122,car_2,2,-156.4868572759935,20.0
123,car_0,0,27.806485211802254,20.0
123,car_1,1,-5.8479917512559325,18.76611764034021
123,car_2,2,-154.38159411809875,20.0
124,car_0,0,29.911748369696937,20.0
124,car_1,1,-3.872610947009605,18.76611764034021
124,car_2,2,-152.276330960204,20.0
125,car_0,0,32.01701152759168,20.0
125,car_1,1,-1.8972301427632772,18.76611764034021
125,car_2,2,-150.17106780230927,20.0
126,car_0,0,34.122274685486445,20.0
126,car_1,1,0.0781506614830505,18.76611764034021
126,car_2,2,-148.06580464441453,20.0
127,car_0,0,36.227537843381185,20.0
127,car_1,1,2.053531465729378,18.76611764034021
127,car_2,2,-145.96054148651982,20.0
128,car_0,0,38.332801001275925,20.0
128,car_1,1,4.028912269975706,18.76611764034021
128,car_2,2,-143.85527832862508,20.0
129,car_0,0,40.438064159170665,20.0
129,car_1,1,6.0042930742220335,18.76611764034021
129,car_2,2,-141.75001517073034,20.0
130,car_0,0,42.543327317065405,20.0
130,car_1,1,7.979673878468361,18.76611764034021
130,car_2,2,-139.6447520128356,20.0
131,car_0,0,44.648590474960116,20.0
131,car_1,1,9.955054682714689,18.76611764034021
131,car_2,2,-137.53948885494086,20.0
132,car_0,0,46.753853632854856,20.0
132,car_1,1,11.930435486961017,18.76611764034021
132,car_2,2,-135.43422569704614,20.0
133,car_0,0,48.859116790749596,20.0
133,car_1,1,13.905816291207344,18.76611764034021
133,car_2,2,-133.3289625391514,20.0
134,car_0,0,50.964379948644336,20.0
134,car_1,1,15.881197095453672,18.76611764034021
134,car_2,2,-131.22369938125667,20.0
135,car_0,0,53.069643106539075,20.0
135,car_1,1,17.8565778997,18.76611764034021
135,car_2,2,-129.11843622336193,20.0
136,car_0,0,55.174906264433815,20.0
136,car_1,1,19.8319587039463,18.76611764034021
136,car_2,2,-127.01317306546717,20.0
137,car_0,0,57.28016942232853,20.0
137,car_1,1,21.807339508192626,18.76611764034021
137,car_2,2,-124.90790990757245,20.0
138,car_0,0,59.38543258022327,20.0
138,car_1,1,23.782720312438954,18.76611764034021
138,car_2,2,-122.8026467496777,20.0
139,car_0,0,61.490695738118006,20.0
139,car_1,1,25.758101116685282,18.76611764034021
139,car_2,2,-120.69738359178297,20.0
140,car_0,0,63.595958896012746,20.0
140,car_1,1,27.73348192093161,18.76611764034021
140,car_2,2,-118.59212043388823,20.0
141,car_0,0,65.70122205390749,20.0
141,car_1,1,29.708862725177937,18.76611764034021
141,car_2,2,-116.4868572759935,20.0
142,car_0,0,67.80648521180223,20.0
142,car_1,1,31.684243529424265,18.76611764034021
142,car_2,2,-114.38159411809876,20.0
143,car_0,0,69.91174836969697,20.0
143,car_1,1,33.65962433367059,18.76611764034021
143,car_2,2,-112.27633096020402,20.0
144,car_0,0,72.0170115275917,20.0
144,car_1,1,35.63500513791692,18.76611764034021
144,car_2,2,-110.17106780230928,20.0
145,car_0,0,74.12227468548645,20.0
145,car_1,1,37.61038594216325,18.76611764034021
145,car_2,2,-108.06580464441454,20.0
146,car_0,0,76.22753784338119,20.0
146,car_1,1,39.585766746409604,18.76611764034021
146,car_2,2,-105.96054148651982,20.0
147,car_0,0,78.33280100127593,20.0
147,car_1,1,41.56114755065593,18.76611764034021
147,car_2,2,-103.85527832862508,20.0
148,car_0,0,80.43806415917066,20.0
148,car_1,1,43.53652835490226,18.76611764034021
148,car_2,2,-101.75001517073034,20.0
149,car_0,0,82.5433273170654,20.0
149,car_1,1,45.51190915914859,18.76611764034021
149,car_2,2,-99.6447520128356,20.0
150,car_0,0,84.64859047496014,20.0
150,car_1,1,47.487289963394915,18.76611764034021
150,car_2,2,-97.53948885494088,20.0
151,car_0,0,86.75385363285488,20.0
151,car_1,1,49.462670767641185,18.76611764034021
151,car_2,2,-95.43422569704614,20.0
152,car_0,0,88.85911679074962,20.0
152,car_1,1,51.43805157188751,18.76611764034021
152,car_2,2,-93.32896253915139,20.0
153,car_0,0,90.96437994864436,20.0
153,car_1,1,53.41343237613384,18.76611764034021
153,car_2,2,-91.22369938125665,20.0
154,car_0,0,93.06964310653905,20.0
154,car_1,1,55.38881318038017,18.76611764034021
154,car_2,2,-89.11843622336191,20.0
154,car_3,3,-209.89,0.0
155,car_0,0,95.17490626443379,20.0
155,car_1,1,57.364193984626525,18.76611764034021
155,car_2,2,-87.01317306546719,20.0
155,car_3,3,-208.38617518993388,15.038248100661141
156,car_0,0,97.28016942232853,20.0
156,car_1,1,59.339574788872824,18.76611764034021
156,car_2,2,-84.90790990757245,20.0
156,car_3,3,-206.88235037986777,15.038248100661141
157,car_0,0,99.38543258022327,20.0
157,car_1,1,61.31495559311918,18.76611764034021
157,car_2,2,-82.8026467496777,20.0
157,car_3,3,-205.37852556980167,15.038248100661141
158,car_0,0,101.490695738118,20.0
158,car_1,1,63.29033639736548,18.76611764034021
158,car_2,2,-80.69738359178295,20.0
158,car_3,3,-203.87470075973553,15.038248100661141
159,car_0,0,103.59595889601275,20.0
159,car_1,1,65.26571720161184,18.76611764034021
159,car_2,2,-78.59212043388824,20.0
159,car_3,3,-202.37087594966943,15.038248100661141
160,car_0,0,105.70122205390749,20.0
160,car_1,1,67.24109800585813,18.76611764034021
160,car_2,2,-76.48685727599349,20.0
160,car_3,3,-200.86705113960332,15.038248100661141
161,car_0,0,107.80648521180223,20.0
161,car_1,1,69.21647881010449,18.76611764034021
161,car_2,2,-74.38159411809877,20.0
161,car_3,3,-199.32971192582863,15.038248100661141
162,car_0,0,109.91174836969697,20.0
162,car_1,1,71.19185961435079,18.76611764034021
162,car_2,2,-72.27633096020402,20.0
162,car_3,3,-197.2244487679339,20.0
163,car_0,0,112.0170115275917,20.0
163,car_1,1,73.16724041859709,18.76611764034021
163,car_2,2,-70.1710678023093,20.0
163,car_3,3,-195.11918561003915,20.0
164,car_0,0,114.12227468548645,20.0
164,car_1,1,75.14262122284345,18.76611764034021
164,car_2,2,-68.06580464441456,20.0
164,car_3,3,-193.0139224521444,20.0
165,car_0,0,116.22753784338119,20.0
165,car_1,1,77.11800202708974,18.76611764034021
165,car_2,2,-65.96054148651982,20.0
165,car_3,3,-190.90865929424967,20.0
166,car_0,0,118.33280100127593,20.0
166,car_1,1,79.0933828313361,18.76611764034021
166,car_2,2,-63.855278328625076,20.0
166,car_3,3,-188.80339613635493,20.0
167,car_0,0,120.43806415917066,20.0
167,car_1,1,81.0687636355824,18.76611764034021
167,car_2,2,-61.750015170730336,20.0
167,car_3,3,-186.69813297846022,20.0
168,car_0,0,122.5433273170654,20.0
168,car_1,1,83.04414443982876,18.76611764034021
168,car_2,2,-59.644752012835596,20.0
168,car_3,3,-184.59286982056548,20.0
169,car_0,0,124.64859047496014,20.0
169,car_1,1,85.01952524407506,18.76611764034021
169,car_2,2,-57.539488854940856,20.0
169,car_3,3,-182.48760666267074,20.0
170,car_0,0,126.75385363285488,20.0
170,car_1,1,86.99490604832141,18.76611764034021
170,car_2,2,-55.43422569704612,20.0
170,car_3,3,-180.382343504776,20.0
171,car_0,0,128.85911679074962,20.0
171,car_1,1,88.97028685256771,18.76611764034021
171,car_2,2,-53.328962539151405,20.0
171,car_3,3,-178.27708034688126,20.0
172,car_0,0,130.9643799486443,20.0
172,car_1,1,90.94566765681407,18.76611764034021
172,car_2,2,-51.223699381256665,20.0
172,car_3,3,-176.17181718898652,20.0
173,car_0,0,133.06964310653905,20.0
173,car_1,1,92.92104846106037,18.76611764034021
173,car_2,2,-49.118436223361925,20.0
173,car_3,3,-174.06655403109178,20.0
174,car_0,0,135.1749062644338,20.0
174,car_1,1,94.89642926530672,18.76611764034021
174,car_2,2,-47.013173065467186,20.0
174,car_3,3,-171.96129087319704,20.0
175,car_0,0,137.28016942232853,20.0
175,car_1,1,96.87181006955302,18.76611764034021
175,car_2,2,-44.907909907572446,20.0
175,car_3,3,-169.8560277153023,20.0
176,car_0,0,139.38543258022327,20.0
176,car_1,1,98.84719087379938,18.76611764034021
176,car_2,2,-42.802646749677706,20.0
176,car_3,3,-167.7507645574076,20.0
177,car_0,0,141.490695738118,20.0
177,car_1,1,100.82257167804568,18.76611764034021
177,car_2,2,-40.697383591782966,20.0
177,car_3,3,-165.64550139951285,20.0
178,car_0,0,143.59595889601275,20.0
178,car_1,1,102.79795248229203,18.76611764034021
178,car_2,2,-38.592120433888226,20.0
178,car_3,3,-163.5402382416181,20.0
179,car_0,0,145.7012220539075,20.0
179,car_1,1,104.77333328653833,18.76611764034021
179,car_2,2,-36.486857275993486,20.0
179,car_3,3,-161.43497508372337,20.0
180,car_0,0,147.80648521180223,20.0
180,car_1,1,106.74871409078463,18.76611764034021
180,car_2,2,-34.381594118098775,20.0
180,car_3,3,-159.32971192582863,20.0
181,car_0,0,149.91174836969697,20.0
181,car_1,1,108.72409489503099,18.76611764034021
181,car_2,2,-32.276330960204035,20.0
181,car_3,3,-157.2244487679339,20.0
182,car_0,0,152.0170115275917,20.0
182,car_1,1,110.69947569927729,18.76611764034021
182,car_2,2,-30.171067802309295,20.0
182,car_3,3,-155.11918561003915,20.0
183,car_0,0,154.12227468548645,20.0
183,car_1,1,112.67485650352364,18.76611764034021
183,car_2,2,-28.065804644414555,20.0
183,car_3,3,-153.0139224521444,20.0
184,car_0,0,156.22753784338119,20.0
184,car_1,1,114.65023730776994,18.76611764034021
184,car_2,2,-25.960541486519816,20.0
184,car_3,3,-150.90865929424967,20.0
185,car_0,0,158.33280100127593,20.0
185,car_1,1,116.6256181120163,18.76611764034021
185,car_2,2,-23.855278328625076,20.0
185,car_3,3,-148.80339613635493,20.0
186,car_0,0,160.43806415917066,20.0
186,car_1,1,118.6009989162626,18.76611764034021
186,car_2,2,-21.750015170730336,20.0
186,car_3,3,-146.69813297846022,20.0
187,car_0,0,162.5433273170654,20.0
187,car_1,1,120.57637972050895,18.76611764034021
187,car_2,2,-19.644752012835596,20.0
187,car_3,3,-144.59286982056548,20.0
188,car_0,0,164.64859047496014,20.0
188,car_1,1,122.55176052475525,18.76611764034021
188,car_2,2,-17.539488854940856,20.0
188,car_3,3,-142.48760666267074,20.0
189,car_0,0,166.75385363285488,20.0
189,car_1,1,124.52714132900161,18.76611764034021
189,car_2,2,-15.434225697046145,20.0
189,car_3,3,-140.382343504776,20.0
190,car_0,0,168.85911679074957,20.0
190,car_1,1,126.50252213324791,18.76611764034021
190,car_2,2,-13.328962539151405,20.0
190,car_3,3,-138.27708034688126,20.0
191,car_0,0,170.9643799486443,20.0
191,car_1,1,128.47790293749426,18.76611764034021
191,car_2,2,-11.223699381256665,20.0
191,car_3,3,-136.17181718898652,20.0
192,car_0,0,173.06964310653905,20.0
192,car_1,1,130.45328374174056,18.76611764034021
192,car_2,2,-9.118436223361925,20.0
192,car_3,3,-134.0665540310918,20.0
193,car_0,0,175.1749062644338,20.0
193,car_1,1,132.42866454598692,18.76611764034021
193,car_2,2,-7.0131730654671856,20.0
193,car_3,3,-131.96129087319707,20.0
194,car_0,0,177.28016942232853,20.0
194,car_1,1,134.40404535023322,18.76611764034021
194,car_2,2,-4.907909907572446,20.0
194,car_3,3,-129.85602771530233,20.0
195,car_0,0,179.38543258022327,20.0
195,car_1,1,136.37942615447957,18.76611764034021
195,car_2,2,-2.802646749677706,20.0
195,car_3,3,-127.75076455740758,20.0
196,car_0,0,181.490695738118,20.0
196,car_1,1,138.35480695872587,18.76611764034021
196,car_2,2,-0.697383591782966,20.0
196,car_3,3,-125.64550139951284,20.0
197,car_0,0,183.59595889601275,20.0
197,car_1,1,140.33018776297223,18.76611764034021
197,car_2,2,1.4078795661118022,20.0
197,car_3,3,-123.54023824161811,20.0
198,car_0,0,185.7012220539075,20.0
198,car_1,1,142.30556856721853,18.76611764034021
198,car_2,2,3.513142724006485,20.0
198,car_3,3,-121.43497508372337,20.0
199,car_0,0,187.80648521180223,20.0
199,car_1,1,144.28094937146483,18.76611764034021
199,car_2,2,5.618405881901225,20.0
199,car_3,3,-119.32971192582863,20.0
200,car_0,0,189.91174836969697,20.0
200,car_1,1,146.25633017571118,18.76611764034021
200,car_2,2,7.723669039795965,20.0
200,car_3,3,-117.2244487679339,20.0
201,car_0,0,192.0170115275917,20.0
201,car_1,1,148.23171097995748,18.76611764034021
201,car_2,2,9.828932197690733,20.0
201,car_3,3,-115.11918561003917,20.0
202,car_0,0,194.12227468548645,20.0
202,car_1,1,150.20709178420384,18.76611764034021
202,car_2,2,11.934195355585473,20.0
202,car_3,3,-113.01392245214443,20.0
203,car_0,0,196.22753784338119,20.0
203,car_1,1,152.18247258845014,18.76611764034021
203,car_2,2,14.039458513480156,20.0
203,car_3,3,-110.90865929424969,20.0
204,car_0,0,198.33280100127593,20.0
204,car_1,1,154.1578533926965,18.76611764034021
204,car_2,2,16.144721671374896,20.0
204,car_3,3,-108.80339613635495,20.0
205,car_0,0,200.0,15.838390487878653
205,car_1,1,156.1332341969428,18.76611764034021
205,car_2,2,18.249984829269636,20.0
205,car_3,3,-106.69813297846021,20.0
206,car_0,0,201.47230870731602,14.723087073160213
206,car_1,1,158.10861500118915,18.76611764034021
206,car_2,2,20.355247987164404,20.0
206,car_3,3,-104.59286982056548,20.0
207,car_0,0,202.94461741463203,14.723087073160213
207,car_1,1,160.08399580543545,18.76611764034021
207,car_2,2,22.460511145059144,20.0
207,car_3,3,-102.48760666267074,20.0
208,car_0,0,204.41692612194805,14.723087073160213
208,car_1,1,162.0593766096818,18.76611764034021
208,car_2,2,24.565774302953827,20.0
208,car_3,3,-100.382343504776,20.0
209,car_0,0,205.88923482926407,14.723087073160213
209,car_1,1,164.0347574139281,18.76611764034021
209,car_2,2,26.671037460848567,20.0
209,car_3,3,-98.27708034688128,20.0
210,car_0,0,207.36154353658011,14.723087073160213
210,car_1,1,166.01013821817446,18.76611764034021
210,car_2,2,28.776300618743335,20.0
210,car_3,3,-96.17181718898652,20.0
211,car_0,0,208.83385224389613,14.723087073160213
211,car_1,1,167.98551902242076,18.76611764034021
211,car_2,2,30.881563776638075,20.0
211,car_3,3,-94.06655403109178,20.0
212,car_1,0,169.96089982666712,18.76611764034021
212,car_2,1,32.986826934532814,20.0
212,car_3,2,-91.96129087319707,20.0
213,car_1,0,171.93628063091342,18.76611764034021
213,car_2,1,35.092090092427554,20.0
213,car_3,2,-89.85602771530232,20.0
214,car_1,0,173.91166143515977,18.76611764034021
214,car_2,1,37.197353250322294,20.0
214,car_3,2,-87.75076455740758,20.0
215,car_1,0,175.88704223940607,18.76611764034021
215,car_2,1,39.302616408217034,20.0
215,car_3,2,-85.64550139951285,20.0
216,car_1,0,177.86242304365237,18.76611764034021
216,car_2,1,41.407879566111774,20.0
216,car_3,2,-83.54023824161811,20.0
217,car_1,0,179.83780384789873,18.76611764034021
217,car_2,1,43.513142724006485,20.0
217,car_3,2,-81.43497508372337,20.0
218,car_1,0,181.81318465214503,18.76611764034021
218,car_2,1,45.618405881901225,20.0
218,car_3,2,-79.32971192582863,20.0
219,car_1,0,183.78856545639138,18.76611764034021
219,car_2,1,47.723669039795965,20.0
219,car_3,2,-77.22444876793388,20.0
220,car_1,0,185.76394626063768,18.76611764034021
220,car_2,1,49.828932197690705,20.0
220,car_3,2,-75.11918561003917,20.0
221,car_1,0,187.73932706488404,18.76611764034021
221,car_2,1,51.934195355585445,20.0
221,car_3,2,-73.01392245214441,20.0
222,car_1,0,189.71470786913034,18.76611764034021
222,car_2,1,54.03945851348021,20.0
222,car_3,2,-70.9086592942497,20.0
223,car_1,0,191.6900886733767,18.76611764034021
223,car_2,1,56.144721671374896,20.0
223,car_3,2,-68.80339613635496,20.0
224,car_1,0,193.665469477623,18.76611764034021
224,car_2,1,58.249984829269636,20.0
224,car_3,2,-66.69813297846022,20.0
225,car_1,0,195.64085028186935,18.76611764034021
225,car_2,1,60.355247987164375,20.0
225,car_3,2,-64.59286982056548,20.0
226,car_1,0,197.61623108611565,18.76611764034021
226,car_2,1,62.460511145059115,20.0
226,car_3,2,-62.48760666267077,20.0
227,car_1,0,199.591611890362,18.76611764034021
227,car_2,1,64.56577430295386,20.0
227,car_3,2,-60.38234350477603,20.0
228,car_1,0,200.91533816596552,13.033068701216276
228,car_2,1,66.6710374608486,20.0
228,car_3,2,-58.27708034688129,20.0
229,car_1,0,202.21864503608714,13.033068701216276
229,car_2,1,68.77630061874333,20.0
229,car_3,2,-56.17181718898655,20.0
230,car_1,0,203.52195190620878,13.033068701216276
230,car_2,1,70.88156377663813,20.0
230,car_3,2,-54.06655403109181,20.0
231,car_1,0,204.8252587763304,13.033068701216276
